ID;dteday;hr;weathersit;temp;atemp;hum;windspeed;season;casual
10504;18/03/2012;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,56;0,5303;0,64;0,1642;;118
10505;18/03/2012;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,52;0,5;0,77;0,1343;;59
10508;18/03/2012;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,48;0,4697;0,82;0,1642;;7
10509;19/03/2012;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,48;0,4697;0,82;0,1045;;4
10510;19/03/2012;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,46;0,4545;0,88;0,1045;;0
10511;19/03/2012;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,46;0,4545;0,88;0,1642;;1
10513;19/03/2012;4;Clear, Few clouds, Partly cloudy, Partly cloudy;0,44;0,4394;0,94;0;;0
10519;19/03/2012;10;Clear, Few clouds, Partly cloudy, Partly cloudy;0,52;0,5;0,72;0,1343;;56
1052;16/02/2011;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,46;0,4545;0,28;0,4179;;17
10520;19/03/2012;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,56;0,5303;0,68;0,1642;;56
10528;19/03/2012;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,62;0,6061;0,61;0,2239;;86
1053;16/02/2011;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,46;0,4545;0,28;0,4179;;35
10536;20/03/2012;3;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,54;0,5152;0,88;0;;0
10538;20/03/2012;5;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,52;0,5;0,94;0;;0
10542;20/03/2012;9;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,54;0,5152;0,88;0,1642;;41
10543;20/03/2012;10;Clear, Few clouds, Partly cloudy, Partly cloudy;0,54;0,5152;0,88;0,194;;44
10546;20/03/2012;13;Clear, Few clouds, Partly cloudy, Partly cloudy;0,6;0,5758;0,78;0,194;;77
1055;16/02/2011;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,46;0,4545;0,28;0,2836;;11
10556;20/03/2012;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,52;0,5;0,83;0;;10
10557;21/03/2012;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,52;0,5;0,88;0;;4
1056;16/02/2011;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,4;0,4091;0,4;0,2239;;20
10560;21/03/2012;3;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,5;0,4848;0,88;0,194;;1
10566;21/03/2012;9;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,5;0,4848;0,88;0,1642;;38
1057;16/02/2011;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,34;0,3182;0,53;0,2239;;18
10575;21/03/2012;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,6;0,5909;0,69;0;;152
10577;21/03/2012;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,56;0,5303;0,78;0,0896;;76
10579;21/03/2012;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,52;0,5;0,83;0,1642;;41
10580;21/03/2012;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,54;0,5152;0,77;0;;37
10581;22/03/2012;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,52;0,5;0,83;0,0896;;9
10583;22/03/2012;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,52;0,5;0,83;0,0896;;1
10584;22/03/2012;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,52;0,5;0,83;0,0896;;0
10585;22/03/2012;4;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,48;0,4697;1;0,0896;;0
10588;22/03/2012;7;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,48;0,4697;1;0,0896;;29
10594;22/03/2012;13;Clear, Few clouds, Partly cloudy, Partly cloudy;0,58;0,5455;0,78;0,0896;;83
10596;22/03/2012;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,62;0,6061;0,69;0,194;;102
10597;22/03/2012;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,64;0,6061;0,65;0,194;;125
10598;22/03/2012;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,66;0,6212;0,65;0,1642;;154
10599;22/03/2012;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,66;0,6212;0,65;0,1642;;147
10604;22/03/2012;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,56;0,5303;0,83;0,0896;;34
10605;23/03/2012;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,56;0,5303;0,83;0;;30
10607;23/03/2012;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,54;0,5152;0,88;0,0896;;12
10608;23/03/2012;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,52;0,5;0,88;0,1045;;4
10609;23/03/2012;4;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,5;0,4848;0,94;0,1045;;0
1061;16/02/2011;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,38;0,3939;0,4;0,2239;;2
10610;23/03/2012;5;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,5;0,4848;0,94;0;;5
10612;23/03/2012;7;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,5;0,4848;0,93;0,1343;;28
10615;23/03/2012;10;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,56;0,5303;0,88;0,1045;;125
10619;23/03/2012;14;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,72;0,6515;0,42;0,1045;;208
10620;23/03/2012;15;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,72;0,6515;0,42;0,1343;;191
10624;23/03/2012;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,66;0,6212;0,5;0,194;;213
10628;23/03/2012;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,6;0,5909;0,69;0,2537;;51
10629;24/03/2012;0;Clear, Few clouds, Partly cloudy, Partly cloudy;;0,5455;0,68;0;;45
1063;17/02/2011;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,34;0,3182;0,53;0,2239;;0
10630;24/03/2012;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,56;0,5303;0,73;0,0896;;20
10631;24/03/2012;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,54;0,5152;0,77;0,1045;;14
10632;24/03/2012;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,54;0,5152;0,77;0,1045;;10
10633;24/03/2012;4;Clear, Few clouds, Partly cloudy, Partly cloudy;0,52;0,5;0,83;0,0896;;1
10638;24/03/2012;9;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,52;0,5;0,83;0,1343;;96
10639;24/03/2012;10;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,52;0,5;0,88;0,194;;148
1064;17/02/2011;2;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,34;0,3182;0,53;0,2239;;2
10641;24/03/2012;12;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,52;0,5;0,94;0,2239;;61
10646;24/03/2012;17;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,5;0,4848;0,88;0,2239;;47
1065;17/02/2011;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,34;0,3333;0,53;0,194;;3
10656;25/03/2012;3;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,42;0,4242;0,94;0,2985;;8
10657;25/03/2012;4;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,42;0,4242;0,94;0,3284;;1
10663;25/03/2012;10;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,4;0,4091;0,87;0,3284;;78
10665;25/03/2012;12;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,4;0,4091;0,94;0,2239;;122
10670;25/03/2012;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,5;0,4848;0,72;0,0896;;146
10671;25/03/2012;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,5;0,4848;0,72;0,0896;;202
10678;26/03/2012;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,48;0,4697;0,82;0,2537;;18
10679;26/03/2012;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,46;0,4545;0,88;0,2239;;14
1068;17/02/2011;6;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,303;0,7;0,1343;;3
10683;26/03/2012;6;Clear, Few clouds, Partly cloudy, Partly cloudy;0,42;0,4242;0,82;0,194;;7
10684;26/03/2012;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,44;0,4394;0,72;0,194;;15
10688;26/03/2012;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,48;0,4697;0,31;0,5821;;47
10690;26/03/2012;13;Clear, Few clouds, Partly cloudy, Partly cloudy;0,48;0,4697;0,29;0,6866;;79
107;05/01/2011;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,3182;0,28;0,0896;;4
10708;27/03/2012;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,22;0,2273;0,37;0,194;;9
10709;27/03/2012;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,22;0,2121;0,37;0,2985;;14
1071;17/02/2011;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,36;0,3485;0,57;0,194;;16
10711;27/03/2012;10;Clear, Few clouds, Partly cloudy, Partly cloudy;0,26;0,2576;0,35;0,2239;;20
10712;27/03/2012;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,303;0,31;0,1642;;34
10715;27/03/2012;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,4;0,4091;0,24;0,1343;;37
10718;27/03/2012;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,44;0,4394;0,16;0;;72
10722;27/03/2012;21;Clear, Few clouds, Partly cloudy, Partly cloudy;0,36;0,3485;0,37;0,1642;;21
10723;27/03/2012;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,36;0,3485;0,37;0,1343;;7
10725;28/03/2012;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,36;0,3333;0,4;0,2836;;1
10726;28/03/2012;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,36;0,3333;0,46;0,2985;;0
10731;28/03/2012;6;Clear, Few clouds, Partly cloudy, Partly cloudy;0,36;0,3333;0,46;0,3582;;4
10732;28/03/2012;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,36;0,3333;0,46;0,3284;;10
10739;28/03/2012;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,62;0,6212;0,38;0,3582;;52
10742;28/03/2012;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,6;0,6061;0,6;0,2239;;72
10746;28/03/2012;21;Clear, Few clouds, Partly cloudy, Partly cloudy;0,58;0,5455;0,6;0,2537;;28
10747;28/03/2012;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,56;0,5303;0,64;0,1343;;21
10755;29/03/2012;6;Clear, Few clouds, Partly cloudy, Partly cloudy;0,46;0,4545;0,59;0,2537;;3
10760;29/03/2012;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,5;0,4848;0,45;0,4179;;54
10761;29/03/2012;12;Clear, Few clouds, Partly cloudy, Partly cloudy;0,5;0,4848;0,42;0,4925;;64
10763;29/03/2012;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,5;0,4848;0,42;0,3582;;63
10764;29/03/2012;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,52;0,5;0,39;0,3582;;109
10765;29/03/2012;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,52;0,5;0,36;0,3284;;67
10766;29/03/2012;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,52;0,5;0,38;0,3881;;83
10768;29/03/2012;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,48;0,4697;0,39;0,2836;;47
10769;29/03/2012;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,46;0,4545;0,38;0,2985;;34
1077;17/02/2011;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,6;0,6061;0,28;0,2537;;15
10774;30/03/2012;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,38;0,3939;0,5;0,2836;;6
10777;30/03/2012;4;Clear, Few clouds, Partly cloudy, Partly cloudy;0,34;0,3485;0,53;0,0896;;1
1078;17/02/2011;16;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,56;0,5303;0,35;0,2985;;29
10781;30/03/2012;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,3182;0,66;0,1642;;38
10791;30/03/2012;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,42;0,4242;0,54;0,194;;68
10792;30/03/2012;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,4;0,4091;0,62;0,2239;;42
10796;30/03/2012;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,36;0,3788;0,71;0;;16
10803;31/03/2012;6;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,36;0,3485;0,87;0,1642;;7
10804;31/03/2012;7;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,36;0,3485;0,87;0,1642;;5
10807;31/03/2012;10;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,4;0,4091;0,76;0,1343;;108
10809;31/03/2012;12;Clear, Few clouds, Partly cloudy, Partly cloudy;0,48;0,4697;0,67;0;;263
10810;31/03/2012;13;Clear, Few clouds, Partly cloudy, Partly cloudy;0,54;0,5152;0,6;0,1343;;265
10812;31/03/2012;15;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,52;0,5;0,59;0,2836;;275
10815;31/03/2012;18;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,44;0,4394;0,72;0,4627;;102
10818;31/03/2012;21;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,4;0,4091;0,71;0,3284;;36
1082;17/02/2011;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,48;0,4697;0,59;0,3284;;8
1083;17/02/2011;21;Clear, Few clouds, Partly cloudy, Partly cloudy;0,52;0,5;0,55;0,3881;;5
10830;01/04/2012;9;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,36;0,3485;0,81;0,1343;;102
10836;01/04/2012;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,5;0,4848;0,55;0,2537;;295
10839;;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,52;0,5;0,52;0,2985;;153
1084;17/02/2011;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,5;0,4848;0,59;0,2836;;8
10840;01/04/2012;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,52;0,5;0,55;0,2239;;110
10842;01/04/2012;21;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,5;0,4848;0,59;0,1642;;33
10843;01/04/2012;22;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,5;0,4848;0,63;0,1045;;7
1085;17/02/2011;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,46;0,4545;0,67;0,2985;;4
10856;02/04/2012;12;Clear, Few clouds, Partly cloudy, Partly cloudy;0,44;0,4394;0,44;0,4478;;100
1086;18/02/2011;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,44;0,4394;0,72;0,2836;;12
10861;02/04/2012;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,5;0,4848;0,29;0,2836;;128
10864;02/04/2012;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,46;0,4545;0,31;0,1642;;48
10866;02/04/2012;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,42;0,4242;0,44;0,194;;17
1087;18/02/2011;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,44;0,4394;0,72;0,2239;;1
10872;03/04/2012;4;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,3333;0,66;0,0896;;0
10875;03/04/2012;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,3333;0,66;0,0896;;14
10880;03/04/2012;12;Clear, Few clouds, Partly cloudy, Partly cloudy;0,52;0,5;0,25;0;;101
10882;03/04/2012;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,56;0,5303;0,21;0,2239;;120
10884;03/04/2012;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,62;0,6061;0,21;0,1642;;145
10890;03/04/2012;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,5;0,4848;0,51;0;;25
10891;03/04/2012;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,5;0,4848;0,59;0;;13
10892;04/04/2012;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,48;0,4697;0,48;0;;18
10894;04/04/2012;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,46;0,4545;0,51;0;;0
10895;04/04/2012;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,44;0,4394;0,58;0,0896;;0
10897;04/04/2012;5;Clear, Few clouds, Partly cloudy, Partly cloudy;0,42;0,4242;0,67;0,0896;;0
1090;18/02/2011;4;Clear, Few clouds, Partly cloudy, Partly cloudy;0,46;0,4545;0,67;0,2537;;0
10907;04/04/2012;15;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,64;0,6212;0,44;0,2836;;86
1091;18/02/2011;5;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,46;0,4545;0,67;0,1045;;1
10911;04/04/2012;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,66;0,6212;0,39;0,2239;;75
10915;04/04/2012;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,52;0,5;0,23;0,4179;;19
1092;18/02/2011;6;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,44;0,4394;0,72;0,1642;;2
10920;05/04/2012;4;Clear, Few clouds, Partly cloudy, Partly cloudy;0,38;0,3939;0,43;0,2836;;0
10923;05/04/2012;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,34;0,3333;0,49;0,194;;15
10924;05/04/2012;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,36;0,3485;0,46;0,2239;;28
10925;05/04/2012;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,4;0,4091;0,37;0,2537;;61
10926;05/04/2012;10;Clear, Few clouds, Partly cloudy, Partly cloudy;0,42;0,4242;0,35;0,2836;;88
10930;05/04/2012;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,46;0,4545;0,33;0,1642;;143
10932;05/04/2012;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,5;0,4848;0,31;0,194;;84
10933;05/04/2012;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,5;0,4848;0,31;0,1642;;145
10936;05/04/2012;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,44;0,4394;0,41;0,194;;33
10940;06/04/2012;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,4;0,4091;0,43;0;;12
10942;06/04/2012;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,36;0,3333;0,5;0,3881;;6
10943;06/04/2012;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,34;0,303;0,53;0,3284;;3
10944;06/04/2012;4;Clear, Few clouds, Partly cloudy, Partly cloudy;0,34;0,3182;0,49;0,2537;;2
10945;06/04/2012;5;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,303;0,53;0,3284;;0
10947;06/04/2012;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,2879;0,49;0,2836;;15
10949;06/04/2012;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,34;0,303;0,42;0,3284;;58
10950;06/04/2012;10;Clear, Few clouds, Partly cloudy, Partly cloudy;0,36;0,3333;0,4;0,3284;;81
10951;06/04/2012;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,4;0,4091;0,37;0,2985;;112
10952;06/04/2012;12;Clear, Few clouds, Partly cloudy, Partly cloudy;0,42;0,4242;0,35;0,2985;;113
10955;06/04/2012;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,5;0,4848;0,27;0,2836;;218
10957;06/04/2012;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,52;0,5;0,23;0,4179;;172
10959;06/04/2012;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,48;0,4697;0,23;0,2985;;115
10963;06/04/2012;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,42;0,4242;0,3;0,2836;;21
10967;07/04/2012;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,36;0,3333;0,32;0,2537;;7
10969;07/04/2012;5;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,3182;0,33;0,1642;;0
1097;18/02/2011;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,44;0,4394;0,72;0,1642;;31
10970;07/04/2012;6;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,3182;0,36;0,194;;1
10974;07/04/2012;10;Clear, Few clouds, Partly cloudy, Partly cloudy;0,42;0,4242;0,28;0,2537;;187
10977;07/04/2012;13;Clear, Few clouds, Partly cloudy, Partly cloudy;0,5;0,4848;0,22;0,194;;355
10978;07/04/2012;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,5;0,4848;0,22;0,2985;;326
10981;07/04/2012;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,54;0,5152;0,19;0,4179;;299
10986;07/04/2012;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,48;0,4697;0,2;0,194;;76
10987;07/04/2012;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,46;0,4545;0,23;0,2239;;32
10989;08/04/2012;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,44;0,4394;0,24;0,2239;;14
10994;08/04/2012;6;Clear, Few clouds, Partly cloudy, Partly cloudy;0,36;0,3788;0,37;0;;7
110;05/01/2011;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,24;0,2576;0,38;0,1045;;5
11000;08/04/2012;12;Clear, Few clouds, Partly cloudy, Partly cloudy;0,54;0,5152;0,24;0,2537;;198
11004;08/04/2012;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,64;0,6061;0,19;0,3284;;232
11006;08/04/2012;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,62;0,6061;0,25;0,3284;;151
11008;08/04/2012;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,56;0,5303;0,28;0,4179;;65
11017;09/04/2012;5;Clear, Few clouds, Partly cloudy, Partly cloudy;0,44;0,4394;0,24;0,194;;2
11019;09/04/2012;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,42;0,4242;0,28;0,194;;11
11020;09/04/2012;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,44;0,4394;0,3;0,194;;22
11021;09/04/2012;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,46;0,4545;0,31;0,3582;;50
11026;09/04/2012;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,56;0,5303;0,28;0,5522;;66
11031;09/04/2012;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,52;0,5;0,34;0,3582;;35
11032;09/04/2012;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,5;0,4848;0,36;0,4478;;21
11034;09/04/2012;22;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,46;0,4545;0,41;0,4925;;6
11037;10/04/2012;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,42;0,4242;0,5;0,2239;;0
11039;10/04/2012;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,36;0,3485;0,71;0,1343;;0
11042;10/04/2012;6;Clear, Few clouds, Partly cloudy, Partly cloudy;0,34;0,3485;0,71;0,1045;;3
11043;10/04/2012;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,34;0,3485;0,71;0,1045;;16
11045;10/04/2012;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,42;0,4242;0,67;0,194;;16
11047;10/04/2012;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,5;0,4848;0,36;0;;78
11050;10/04/2012;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,54;0,5152;0,24;0,194;;75
11054;10/04/2012;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,54;0,5152;0,22;0,4179;;78
11055;10/04/2012;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,52;0,5;0,2;0,3582;;51
11059;10/04/2012;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,36;0,3333;0,4;0,4179;;14
11060;11/04/2012;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,34;0,303;0,36;0,4179;;8
11061;11/04/2012;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,34;0,3182;0,39;0,2836;;3
11062;11/04/2012;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,303;0,45;0,2836;;0
11063;11/04/2012;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,2879;0,49;0,2239;;0
11066;11/04/2012;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,28;0,2879;0,52;0,1343;;18
1107;18/02/2011;21;Clear, Few clouds, Partly cloudy, Partly cloudy;0,58;0,5455;0,21;0,4925;;11
11072;11/04/2012;13;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,4;0,4091;0,4;0,3582;;16
11075;11/04/2012;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,44;0,4394;0,33;0,2985;;51
11077;11/04/2012;18;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,4;0,4091;0,43;0,4179;;39
11080;11/04/2012;21;Clear, Few clouds, Partly cloudy, Partly cloudy;0,34;0,303;0,57;0,3881;;11
11082;11/04/2012;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,34;0,303;0,57;0,2985;;9
11086;12/04/2012;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,303;0,61;0,2537;;2
11089;12/04/2012;6;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,2879;0,65;0,2537;;2
11099;12/04/2012;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,48;0,4697;0,31;0,2836;;54
111;05/01/2011;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,22;0,2273;0,47;0,1642;;7
1110;19/02/2011;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,48;0,4697;0,12;0,4925;;6
11100;12/04/2012;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,5;0,4848;0,27;0,3881;;60
11103;12/04/2012;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,44;0,4394;0,33;0,2537;;26
11105;12/04/2012;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,42;0,4242;0,35;0,194;;15
11109;13/04/2012;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,34;0,3333;0,49;0,194;;6
1111;19/02/2011;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,46;0,4545;0,14;0,4179;;10
11110;13/04/2012;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,34;0,3333;0,61;0,1642;;3
